YGR166W,GO:0065003
YGR006W,GO:0071028
YNL101W,GO:0098655
YBR081C,GO:0065003
YNL101W,GO:1902475
YBR158W,GO:0032984
YBR254C,GO:0065003
YBR262C,GO:0065003
YHR069C,GO:0071028
YER017C,GO:0065003
YNL097C,GO:0016573
YNL067W,GO:0006412
YDR500C,GO:0006412
YMR089C,GO:0065003
YIL042C,GO:0065003
YDR159W,GO:0071028
YJL050W,GO:0071028
YLR371W,GO:0035556
YOR085W,GO:0065003
YGR267C,GO:0046654
YML025C,GO:0006412
YDR328C,GO:0065003
YGL066W,GO:0065003
YGR106C,GO:0065003
YNL026W,GO:0065003
YDL093W,GO:0006493
YER087C-B,GO:0006886
YKR095W,GO:0071028
YGL213C,GO:0065003
YML019W,GO:0065003
YDR435C,GO:0065003
YDR359C,GO:0065003
YER019C-A,GO:0006886
YOL072W,GO:0071028
YOR057W,GO:0065003
YOR080W,GO:0032984
YOL083W,GO:0065003
YDR111C,GO:0009058
YLR089C,GO:0009058
YLR153C,GO:0019427
YDR261C,GO:0005975
YCL005W-A,GO:0065003
YBR111W-A,GO:0071028
YOR115C,GO:0065003
YDR335W,GO:0051168
YGL083W,GO:0006468
YGL094C,GO:0000288
YOR363C,GO:0006355
YGL027C,GO:0005975
YGL094C,GO:0090305
YGL094C,GO:0090503
YGL126W,GO:0019915
YGL162W,GO:0006355
YGL229C,GO:0043666
YGR170W,GO:0016540
YGL112C,GO:0006352
YGL112C,GO:0006367
YGR048W,GO:0006511
YGR060W,GO:0008610
YGR070W,GO:0035556
YGR289C,GO:1902600
YGR289C,GO:0055085
YGR281W,GO:0055085
YGR249W,GO:0006355
YGL141W,GO:0016567
YGR287C,GO:0005975
YOR241W,GO:0046901
YGL257C,GO:0097502
YBR088C,GO:0006974
YBR237W,GO:0006397
YMR055C,GO:0007049
YMR055C,GO:0051301
YGR175C,GO:0006629
YGR175C,GO:0006694
YGR175C,GO:0008202
YJL201W,GO:0050790
YGL246C,GO:0050790
YBR160W,GO:1904291
YBR160W,GO:1905168
YML032C,GO:1904877
YJL087C,GO:2000622
YKR101W,GO:0031507
YGL173C,GO:0070479
YBL105C,GO:0034063
YCR008W,GO:0009594
YCR008W,GO:0045807
YLR274W,GO:0031507
YAL019W,GO:0031507
YBL022C,GO:1901858
YBL079W,GO:0031507
YJL165C,GO:0045807
YJL197W,GO:2001020
YNL206C,GO:0031507
YNL295W,GO:1901858
YLR457C,GO:0070631
YNL186W,GO:2001020
YPL030W,GO:0002128
YDL112W,GO:0002128
YOL125W,GO:0002128
YGR234W,GO:0051409
YML046W,GO:0006396
YAR008W,GO:0006388
YAR008W,GO:0090501
YAR008W,GO:0090502
YAL062W,GO:0006520
YAL067C,GO:0015719
YBR139W,GO:0006914
YHR072W,GO:0008202
YHR072W,GO:0016126
YAL056W,GO:2000480
YAL048C,GO:0007005
YHL023C,GO:0015031
YHL006C,GO:0006281
YHL006C,GO:0006310
YHL006C,GO:0006974
YHR031C,GO:0006974
YGL201C,GO:0032508
YGL194C,GO:0016575
YGL186C,GO:0035461
YGL186C,GO:0055085
YGL184C,GO:0071266
YHR034C,GO:0006397
YHR034C,GO:0008380
YHR066W,GO:0042254
YGL180W,GO:0006468
YGL164C,GO:0050790
YGL161C,GO:0016192
YHR069C,GO:0006364
YHR081W,GO:0006364
YHR085W,GO:0042254
YHR087W,GO:0006364
YHR087W,GO:0042254
YHR088W,GO:0042254
YHR090C,GO:0006325
YHR098C,GO:0015031
YHR098C,GO:0016192
YHR099W,GO:0006325
YHR100C,GO:0006629
YHR100C,GO:0008654
YHR071W,GO:0051301
YHR111W,GO:0008033
YHR111W,GO:0008152
YHR115C,GO:0007049
YHR115C,GO:0051301
YHR122W,GO:0007059
YHR124W,GO:0007049
YHR124W,GO:0051301
YHR132C,GO:0071555
YGL096W,GO:0006355
YGL085W,GO:0090305
YGL063W,GO:0001522
YGL063W,GO:0009451
YGL061C,GO:0000278
YGL060W,GO:0034599
YGL056C,GO:0030071
YGL054C,GO:0016192
YGL028C,GO:0005975
YGL020C,GO:0071816
YGL018C,GO:0051259
YGR001C,GO:0018022
YGR002C,GO:0043967
YGR002C,GO:0043968
YGR010W,GO:0009058
YGR012W,GO:0006535
YGR024C,GO:0099116
YGR030C,GO:0090501
YGR030C,GO:0090502
YGR169C,GO:0009451
YGR189C,GO:0005975
YGR241C,GO:0048268
YGR248W,GO:0005975
YGR251W,GO:0042274
YGR260W,GO:0055085
YGR262C,GO:0006468
YGR277C,GO:0009058
YGR279C,GO:0005975
YGR280C,GO:0051974
YPL265W,GO:0006835
YPL265W,GO:0055085
YPR118W,GO:0009086
YGR288W,GO:0006351
YGR288W,GO:0006357
YGR292W,GO:0005975
YLR212C,GO:0007017
YLR212C,GO:0031122
YML060W,GO:0006284
YML060W,GO:0006289
YLR431C,GO:0015031
YLR384C,GO:0008033
YNR055C,GO:0055085
YNR055C,GO:0098655
YNL126W,GO:0000226
YNL012W,GO:0009395
YPL127C,GO:0006334
YNL139C,GO:0006397
YNL249C,GO:0005975
YNR031C,GO:0006468
YNR031C,GO:0051403
YNL036W,GO:0015976
YOR244W,GO:0006974
YDL145C,GO:0006886
YNR072W,GO:0015755
YNR072W,GO:0015761
YNR072W,GO:0055085
YNR072W,GO:1902600
YCL055W,GO:0045944
YAR007C,GO:0032079
YAR007C,GO:1905776
YOL071W,GO:0017013
YLR136C,GO:1990641
YIL121W,GO:0032973
YBR043C,GO:0032973
YLR045C,GO:0007020
YGL216W,GO:0007020
YER016W,GO:0007020
YCL029C,GO:0007020
YPL253C,GO:0007020
YER104W,GO:0006606
YNR027W,GO:0009443
YNR028W,GO:0000413
YMR036C,GO:0051231
YFR038W,GO:0070987
YML061C,GO:0019985
YOR285W,GO:0006790
YOR286W,GO:0006790
YMR190C,GO:0044806
YNR037C,GO:0006412
YNR030W,GO:0097502
YNR035C,GO:0030041
YNR035C,GO:0030833
YPL129W,GO:0006338
YNR035C,GO:0034314
YNR036C,GO:0006412
YKL116C,GO:0000122
YNR039C,GO:0071577
YPL128C,GO:0006338
YLR373C,GO:0006338
YMR116C,GO:1990145
YNL178W,GO:1990145
YDL056W,GO:1990145
YGL126W,GO:0036115
YDR319C,GO:0036115
YPL196W,GO:0007035
YDL042C,GO:0031494
YDL214C,GO:0000122
YFL049W,GO:0006338
YHR056C,GO:0006338
YNR047W,GO:0006468
YFL013C,GO:0006338
YDL002C,GO:0006338
YPL222W,GO:0018117
YPL222W,GO:0045454
YLR052W,GO:0006338
YFR040W,GO:1903765
YNL231C,GO:0120009
YJL098W,GO:1903766
YHR202W,GO:0019677
YNR043W,GO:0006696
YPL117C,GO:0006696
YFR027W,GO:0034089
YOL060C,GO:0010961
YER093C,GO:0072659
YMR076C,GO:0007130
YPL147W,GO:0015867
YKL188C,GO:0015867
YDR224C,GO:0006325
YBL002W,GO:0006325
YBR009C,GO:0006325
YNL030W,GO:0006325
YOL006C,GO:0006325
YDR225W,GO:0006325
YBL003C,GO:0006325
YPL022W,GO:0006289
YNL088W,GO:0006325
YML095C,GO:0006289
YNL141W,GO:0009168
YNL136W,GO:0006355
YNL132W,GO:0000154
YNL132W,GO:0016072
YNL132W,GO:0034470
YNL132W,GO:0051391
YNL122C,GO:0006412
YNL119W,GO:0002098
YNL119W,GO:0034227
YNL128W,GO:0016311
YNL125C,GO:0055085
YNL124W,GO:0001522
YNL107W,GO:0006355
YNL095C,GO:0055085
YNL081C,GO:0006412
YCR039C,GO:0000122
YNL077W,GO:0006457
YNL072W,GO:0016070
YNL072W,GO:0090305
YNL072W,GO:0090502
YNL063W,GO:0006479
YHR084W,GO:0000122
YHR084W,GO:0045944
YNL049C,GO:0006886
YNL049C,GO:0006888
YNL048W,GO:0097502
YNL047C,GO:0038203
YNL040W,GO:0043039
YNL040W,GO:0106074
YNL032W,GO:0016311
YNL029C,GO:0006486
YNL024C,GO:0018022
YMR284W,GO:0006325
YNL020C,GO:0006468
YER125W,GO:0006325
YNL022C,GO:0001510
YNL008C,GO:0016567
YMR039C,GO:0006355
YDL028C,GO:0051304
YMR121C,GO:0006412
YDL028C,GO:0000165
YDL028C,GO:0006468
YGL133W,GO:0000122
YMR039C,GO:0006357
YMR039C,GO:0045944
YBR010W,GO:0006325
YML126C,GO:0008299
YDL245C,GO:0015755
YDL245C,GO:0015761
YNL031C,GO:0006325
YDL245C,GO:0055085
YDL245C,GO:1902600
YOL156W,GO:0015755
YOL156W,GO:0015757
YOL156W,GO:0015761
YOL156W,GO:0055085
YOL156W,GO:1902600
YPR182W,GO:0000387
YFL034C-A,GO:0006412
YIL143C,GO:0006289
YMR022W,GO:0006325
YKR035W-A,GO:0007034
YPL049C,GO:0000122
Q0130,GO:1902600
YDR480W,GO:0000122
YDR174W,GO:0051276
YDR183W,GO:0045944
YMR106C,GO:0006325
YOR191W,GO:0006325
YOR304W,GO:0000122
YER056C-A,GO:0006412
YOL145C,GO:0006355
YOL145C,GO:0016570
YIL118W,GO:0007264
YKR055W,GO:0007264
YJR058C,GO:0016192
YJR058C,GO:0072583
YDL022W,GO:0005975
YDL022W,GO:0046168
YOR281C,GO:0045944
YDR150W,GO:0032065
YLR430W,GO:0032508
YJL031C,GO:0018342
YFR028C,GO:0006470
YFR028C,GO:0016311
YKL148C,GO:0022900
YNR016C,GO:0006633
YER069W,GO:0008652
Q0085,GO:1902600
Q0080,GO:1902600
YNL248C,GO:0006351
YJL095W,GO:0006468
YJL095W,GO:0018108
YOR124C,GO:0006511
YER151C,GO:0006511
YNL239W,GO:0006508
YPL078C,GO:1902600
YLR026C,GO:0006886
YLR026C,GO:0016192
YLR244C,GO:0006508
YLR244C,GO:0070084
YJL208C,GO:0090305
YKL106W,GO:0006520
YKL106W,GO:0009058
YCR097W,GO:0006357
YCR097W,GO:0045892
YPL128C,GO:0006357
YOR358W,GO:0006355
YMR239C,GO:0090305
YMR239C,GO:0090501
YMR239C,GO:0090502
YPL013C,GO:0006412
YKL068W,GO:0006913
YMR047C,GO:0006913
YDR424C,GO:0007017
YPL021W,GO:0006355
YPL017C,GO:0045454
YBR191W,GO:0006412
YPL065W,GO:0032509
YPL064C,GO:0000413
YML091C,GO:0090305
YML091C,GO:0090501
YML091C,GO:0090502
YDR088C,GO:0000398
YPL058C,GO:0055085
YPL058C,GO:1903825
YOR048C,GO:0006139
YOR048C,GO:0090503
YOR047C,GO:0032147
YPL052W,GO:0043086
YNL189W,GO:0006606
YPL204W,GO:0018108
YKL016C,GO:1902600
YPL134C,GO:0055085
YPL134C,GO:0140021
YPL134C,GO:1990544
YML133C,GO:0032508
YBL055C,GO:0090305
YKL162C,GO:0006479
YJR040W,GO:1902476
YBR039W,GO:1902600
YDR468C,GO:0016192
YDR485C,GO:0006355
YDR486C,GO:0007034
YML039W,GO:0006278
YHR101C,GO:0071555
YHR182W,GO:0050790
YIL147C,GO:0018106
YER160C,GO:0006278
YDR247W,GO:0006468
YDR098C-B,GO:0071897
YDR098C-B,GO:0090305
YDR098C-B,GO:0090501
YDR098C-B,GO:0090502
YDR322C-A,GO:1902600
YML081C-A,GO:1902600
YHR086W,GO:0006397
YIL143C,GO:0006281
YFR028C,GO:0007049
YFR028C,GO:0051301
YFR028C,GO:0051321
YDR259C,GO:0006355
YGR075C,GO:0006397
YGR075C,GO:0008380
YHR030C,GO:0016310
YPL259C,GO:0015031
YIL061C,GO:0006397
YIL061C,GO:0008380
YDR463W,GO:0008033
YNR016C,GO:0006629
YNR016C,GO:0006631
YNR016C,GO:0008152
YNR016C,GO:2001295
YNL248C,GO:0042254
YGL130W,GO:0006397
YER069W,GO:0008152
YER069W,GO:0016310
YDR181C,GO:0016573
YDR421W,GO:0006355
YDR440W,GO:0006281
YDR440W,GO:0051726
YDR451C,GO:0006355
YDR456W,GO:0006812
YDR456W,GO:0006885
YDR456W,GO:0055085
YDR395W,GO:0006886
YDR386W,GO:0090305
YLL040C,GO:0015914
YOR011W,GO:0015918
YOR166C,GO:0090501
YPR020W,GO:1902600
YML082W,GO:0019346
YDR121W,GO:0090305
YDL128W,GO:1902600
YER161C,GO:0031507
YMR250W,GO:0019752
YMR305C,GO:0005975
YBR196C,GO:1901135
YNL102W,GO:1902975
YDR287W,GO:0046854
YER012W,GO:0010498
YBL041W,GO:0010498
YOR157C,GO:0010498
YMR061W,GO:0031124
YCR093W,GO:0017148
YLR298C,GO:0000387
YBR114W,GO:0006338
YLR239C,GO:0036211
YPL082C,GO:0006338
YLR032W,GO:0006338
YFL008W,GO:0007062
YLR348C,GO:1902356
YLR348C,GO:1902358
YBR250W,GO:0030435
YEL002C,GO:0006486
YDL095W,GO:0006486
YGL145W,GO:0006888
YGL145W,GO:0015031
YMR125W,GO:0006406
YKL186C,GO:0006913
YGL215W,GO:0000079
YLR446W,GO:0001678
YLR446W,GO:0005975
YMR024W,GO:0006364
YLR277C,GO:0090502
YBR073W,GO:0006338
YBR103W,GO:0016575
YHR071W,GO:0000079
YHR161C,GO:0072583
YPR118W,GO:0044249
YDR080W,GO:0034058
YPR140W,GO:0006644
YPR104C,GO:0060962
YEL031W,GO:0055085
YPR196W,GO:0006357
YJR035W,GO:0006338
YPR184W,GO:0005975
YDR307W,GO:0006493
YDR002W,GO:0006913
YNL317W,GO:0031124
YJL108C,GO:0055085
YJL107C,GO:0055085
YFL027C,GO:0043547
YFR038W,GO:0006338
YJL055W,GO:0009691
YNL299W,GO:0043631
YPL084W,GO:0071985
YPR095C,GO:0032012
YDL054C,GO:0055085
YGL198W,GO:0006888
YDL077C,GO:0006886
YGL018C,GO:0044571
YGR241C,GO:0072583
YGR257C,GO:1990542
YOL115W,GO:0043631
YAL043C,GO:0006397
YJL095W,GO:0016310
YBR215W,GO:0006325
YPR135W,GO:0006260
YER151C,GO:0006508
YLR038C,GO:0006119
YDR432W,GO:0006364
YDR432W,GO:0042254
YER115C,GO:0030435
YER115C,GO:0051321
YIL022W,GO:0015031
YOL040C,GO:0042254
YDR039C,GO:0006811
YOR233W,GO:0016310
YOR334W,GO:0006811
YGL048C,GO:1901800
YKR080W,GO:0006164
YMR022W,GO:0016567
YMR022W,GO:0046686
YKL001C,GO:0016310
YKL001C,GO:0019344
YKL001C,GO:0070814
YGL172W,GO:0015031
YGL172W,GO:0051028
YKR003W,GO:0006869
YLR247C,GO:0006338
YPR199C,GO:0006355
YOL130W,GO:0030001
YOL130W,GO:0055085
YOR191W,GO:0006338
YOR005C,GO:0071897
YOR275C,GO:0071985
YPL252C,GO:0140647
YPR009W,GO:0006355
YOR244W,GO:0043967
YOR258W,GO:0090305
YJL127C-B,GO:0007008
YPR057W,GO:0000387
YDR370C,GO:0000470
YGL067W,GO:0110155
YDR370C,GO:0110155
YGL067W,GO:0110154
YGL246C,GO:0110155
YGL173C,GO:0070966
YJL087C,GO:0070966
YDR370C,GO:0070966
YLL040C,GO:0120009
YLL040C,GO:0061709
YLL040C,GO:0009267
YPL186C,GO:0006998
YHR158C,GO:0090029
YBL091C-A,GO:0061709
YMR109W,GO:0061709
YKL129C,GO:0061709
YDL019C,GO:0061709
YNL084C,GO:0061709
YHR073W,GO:0061709
YER120W,GO:0061709
YIR006C,GO:0061709
YML121W,GO:0034599
YJR138W,GO:0034599
YGR163W,GO:0034599
YFR028C,GO:0140013
YFR028C,GO:0010508
YLR053C,GO:0071931
YLR053C,GO:0006995
YKR024C,GO:0000464
YJL168C,GO:0006283
YPL226W,GO:0006415
YPL257W,GO:0007049
YPR029C,GO:0016192
YOR271C,GO:0006811
YOR271C,GO:0055085
YDR167W,GO:0006352
YPR006C,GO:0019752
YDL209C,GO:0000387
YOL095C,GO:0032508
YPL157W,GO:0009452
YDL166C,GO:0046940
YOR079C,GO:0030001
YOR079C,GO:0055085
YOR079C,GO:0071421
YOL151W,GO:0006694
YDL036C,GO:0001522
YDL036C,GO:0009451
YPR069C,GO:0006595
YLR034C,GO:0030001
YLR034C,GO:0070574
YLR034C,GO:0071421
YLR034C,GO:0098655
YLR035C-A,GO:0090305
YLR035C-A,GO:0090502
YDR213W,GO:0006355
YOL089C,GO:0006355
YOL084W,GO:0034220
YOL084W,GO:0098655
YDL138W,GO:1902600
YDL199C,GO:1902600
YPL257W-B,GO:0006278
YPL257W-B,GO:0090502
YPL257W-B,GO:0071897
YPL257W-B,GO:0090305
YPL257W-B,GO:0090501
YDL010W,GO:0098869
YDL019C,GO:0120009
YDR034C-D,GO:0071897
YDR034C-D,GO:0090305
YDR034C-D,GO:0090501
YDR034C-D,GO:0090502
YBL005W-B,GO:0090305
YBL005W-B,GO:0090501
YOR343W-B,GO:0071897
YOR343W-B,GO:0090305
YOR343W-B,GO:0090501
YMR162C,GO:0015914
YMR162C,GO:0140331
YDL082W,GO:0006412
YIL102C-A,GO:0050790
YEL077C,GO:0032508
YDL160C-A,GO:0051382
YNR032C-A,GO:0036211
YHR072W-A,GO:0001522
YML058W-A,GO:0043086
YBR111W-A,GO:0006406
YIL082W-A,GO:0090501
YIL082W-A,GO:0090502
YOL009C,GO:0007005
YOL009C,GO:0045040
YOL009C,GO:0120009
YOR142W-B,GO:0006278
YOR142W-B,GO:0071897
YOR142W-B,GO:0090305
YOR142W-B,GO:0090501
YOR142W-B,GO:0090502
YCL001W-B,GO:0070966
YCL026C-B,GO:0034599
YLL066C,GO:0032508
YOL062C,GO:0016192
YOR160W,GO:0006886
YDR210C-D,GO:0006278
YDR210C-D,GO:0071897
YDR210C-D,GO:0090305
YDR210C-D,GO:0090501
YDR210C-D,GO:0090502
YLR138W,GO:0055085
YMR112C,GO:0006357
YOR092W,GO:0055085
YLR138W,GO:0006812
YOR222W,GO:0055085
YOR222W,GO:0140021
YOR222W,GO:1990544
YOR213C,GO:0006355
YGR109W-B,GO:0071897
YGR109W-B,GO:0090305
YGR109W-B,GO:0090501
YGR109W-B,GO:0090502
YNL054W-B,GO:0006278
YNL054W-B,GO:0090305
YNL054W-B,GO:0090501
YNL054W-B,GO:0090502
YDL128W,GO:0006812
YOR115C,GO:0043087
YOR115C,GO:0048193
YNCP0021W,GO:0006396
Q0115,GO:0090305
Q0075,GO:0090305
Q0070,GO:0009060
YNCK0013W,GO:0006396
Q0070,GO:0090305
YNCO0014C,GO:0006396
YNCJ0004C,GO:0006396
YNCF0006W,GO:0017148
YNCK0015C,GO:0006396
YNCM0016W,GO:0006396
YNCM0031W,GO:0006396
YNCK0012C,GO:0017148
YNCM0020W,GO:0017148
YNCL0006W,GO:0000244
YNCL0006W,GO:0000353
YNCQ0027W,GO:0090501
YNCQ0027W,GO:0090502
YNCE0013W,GO:0017148
YNCE0021C,GO:0017148
YNCG0003C,GO:0017148
YNCG0011W,GO:0017148
YNCH0001W,GO:0017148
YHR079C,GO:0036498
YKR023W,GO:0045893
YFR051C,GO:0051645
YDR062W,GO:0046512
YAL014C,GO:0006906
YAR014C,GO:0008104
YIL118W,GO:0007015
Q0250,GO:0042773
YFR021W,GO:0034497
YOL016C,GO:0034599
YMR265C,GO:1990258
YNR026C,GO:0009306
YLR372W,GO:0034626
YDL060W,GO:0000479
YMR095C,GO:0008614
YMR180C,GO:0098507
YLR360W,GO:0035493
YMR180C,GO:0006370
YGR188C,GO:0051754
YLL041C,GO:0009060
YDR470C,GO:0030974
YOR269W,GO:0007097
YLR167W,GO:0016567
YDL160C-A,GO:0031297
YBL051C,GO:2000815
YCR035C,GO:0034473
YBR214W,GO:0006468
YPR030W,GO:0015031
YGL200C,GO:0006886
YFR010W,GO:0061136
YCR068W,GO:0016236
YLR138W,GO:0035725
YOR194C,GO:0006366
YBR082C,GO:0006511
YOR119C,GO:0030490
YKR095W,GO:0006406
YNL029C,GO:0006487
YPL254W,GO:0006357
YCR037C,GO:0098656
YDR089W,GO:0016237
YPL146C,GO:0000027
YMR197C,GO:0042147
YOR064C,GO:0006355
YJL050W,GO:0000460
YML124C,GO:0000226
YER007W,GO:0007023
YKL024C,GO:0006225
YLR080W,GO:0007029
YDR013W,GO:1902983
YMR015C,GO:0016125
YNL101W,GO:0003333
YPL053C,GO:0097502
YNR068C,GO:0006513
YHL002W,GO:0043328
YDL008W,GO:0006511
YGL127C,GO:0006357
YBR080C,GO:0006891
YMR156C,GO:0046939
YOR051C,GO:2000640
YDL214C,GO:0035556
YHR161C,GO:0006900
YBR271W,GO:0018022
YLL051C,GO:0006826
YGR294W,GO:0031505
YBL047C,GO:0016197
YDR004W,GO:0042148
YDR030C,GO:0043161
YGL181W,GO:0006891
YGL220W,GO:0006879
YML068W,GO:0032436
YOR335C,GO:0006400
YNR066C,GO:0006623
YLR350W,GO:1900060
YJR106W,GO:0006812
YOR260W,GO:0002183
YDR190C,GO:0016573
Q0070,GO:0015990
YMR100W,GO:0007163
YML012W,GO:0007030
YMR104C,GO:0018105
YBR062C,GO:0006511
YOR371C,GO:0008360
YDR484W,GO:0032456
YML028W,GO:0042744
YCL073C,GO:0006879
YIL005W,GO:0006457
YLR350W,GO:0090156
YMR061W,GO:0031123
YHR006W,GO:0006357
YCR087C-A,GO:0006364
YDR079C-A,GO:0006294
YDR017C,GO:0046854
YGR284C,GO:0007030
YPR081C,GO:0070150
YOL110W,GO:0018230
YER130C,GO:0042594
YKR060W,GO:0000470
YPR108W,GO:0043161
YOR100C,GO:1902603
YMR040W,GO:0070973
YNL093W,GO:0006886
YGL200C,GO:0007030
YCR042C,GO:0006367
YBL106C,GO:0030010
YDR370C,GO:0000956
YJR133W,GO:0032263
YJR076C,GO:0032186
YAL034W-A,GO:0051382
YLL024C,GO:0034620
YNL088W,GO:0000819
YNL090W,GO:0032956
YIL023C,GO:0071577
YIL065C,GO:0000422
YNL233W,GO:0030036
YDL111C,GO:0071028
YKL126W,GO:0018105
YOR185C,GO:0000054
YDR238C,GO:0006891
YEL030W,GO:0051085
YDR191W,GO:0071572
YDR043C,GO:0006357
YHL007C,GO:0043408
YNL154C,GO:0018105
YDR280W,GO:0071028
YKR042W,GO:0031505
YNR032W,GO:0061509
YMR284W,GO:0071481
YNL027W,GO:0006355
YPL066W,GO:0000917
YDL155W,GO:0044772
YGR223C,GO:0000422
YCR002C,GO:0061640
YGL106W,GO:1903475
YIL172C,GO:0000025
YOR308C,GO:0045292
YNL173C,GO:0007165
YNR066C,GO:0006896
YBR200W,GO:0000747
YJR159W,GO:0006062
YNL128W,GO:0051896
YBL052C,GO:0045892
YLR129W,GO:0030490
YBR263W,GO:0046655
YJL020C,GO:0051017
YOL006C,GO:0007059
YDR322W,GO:0046578
YNR065C,GO:0006623
YJL130C,GO:0019240
YIL075C,GO:0043161
YBR056W,GO:0009251
YBR068C,GO:0003333
YOL043C,GO:0006296
YNL102W,GO:0006272
YFL045C,GO:0006013
YDR139C,GO:0016567
YMR012W,GO:0048312
YMR201C,GO:0033683
YPL232W,GO:0048278
YER126C,GO:0000460
YBR205W,GO:0006487
YOR100C,GO:0006810
YDR191W,GO:0031508
YMR161W,GO:0051085
YLR212C,GO:0000070
YOR222W,GO:0006810
YDR414C,GO:0006817
YBR162W-A,GO:0030968
YOR062C,GO:0042149
YDR161W,GO:0016567
YGL086W,GO:0051315
YJL196C,GO:0042761
YBR237W,GO:0000398
YPL022W,GO:0000724
YLR314C,GO:0061640
YDL199C,GO:0008643
YML035C,GO:0046033
YPR112C,GO:0071028
YCL057W,GO:0006518
YMR185W,GO:0009306
YCR005C,GO:0005975
YJL141C,GO:0018105
YHR171W,GO:0006995
YCL001W-A,GO:0070651
YLR131C,GO:0006357
YBR289W,GO:0006357
YDR218C,GO:0097271
YOL078W,GO:0038203
YGR201C,GO:0006414
YLL025W,GO:0031505
YMR199W,GO:0044772
YDR468C,GO:0006896
YCR087C-A,GO:0000122
YNR013C,GO:0098656
YPL022W,GO:1901255
YDR319C,GO:0034389
YLR113W,GO:0034599
YHR137W,GO:1901605
YDL116W,GO:0006355
YOR233W,GO:0035556
YDR292C,GO:0006605
YNL107W,GO:0006357
YKL089W,GO:0051315
YBR217W,GO:0044804
YNL048W,GO:0006487
YOR039W,GO:0080163
YKL010C,GO:0043161
YCL029C,GO:0031122
YER105C,GO:0006405
YHL022C,GO:0000706
YPR135W,GO:0000278
YGL224C,GO:0009166
YOR087W,GO:0098703
YLR260W,GO:0046512
YMR321C,GO:0033528
YJL198W,GO:0098656
YGR163W,GO:0032008
YLR090W,GO:0042026
YDL238C,GO:0046098
YOL087C,GO:0016579
YOR351C,GO:0034599
YPR188C,GO:0000281
YPL209C,GO:0007052
YKR039W,GO:0003333
YAR007C,GO:0051321
YMR036C,GO:0110032
YNL262W,GO:0000278
YNL202W,GO:0006631
YKR087C,GO:0051603
YDR515W,GO:0045727
YDR508C,GO:0003333
YDR517W,GO:0007030
YIL134W,GO:1904947
YOR020C,GO:0051085
YJR045C,GO:0051085
YDL109C,GO:0044255
YPL183C,GO:0030488
YOR261C,GO:0043161
YJR119C,GO:0006338
YER103W,GO:0034620
YPR007C,GO:0010789
YMR008C,GO:0046475
YDR122W,GO:0035556
YNL194C,GO:0006897
YJL036W,GO:0061709
YJR127C,GO:0006357
YLR343W,GO:0071970
YJR113C,GO:0000028
YNL175C,GO:0097010
YHR107C,GO:0061640
YOR062C,GO:0007039
YER105C,GO:0006606
YKL029C,GO:0006108
YJR066W,GO:0006468
YBL089W,GO:0003333
Q0055,GO:0090615
YNL192W,GO:0006038
YBR081C,GO:0006357
YIL137C,GO:0043171
YER103W,GO:0051085
YKR017C,GO:0000209
YMR055C,GO:0090630
YDL058W,GO:0061025
YAL005C,GO:0034620
YFL047W,GO:0007010
YNL079C,GO:0000281
YGR241C,GO:0006900
YFL041W,GO:0033215
YDR478W,GO:0008033
YHR210C,GO:0006006
YNL136W,GO:0016573
YGL022W,GO:0043687
YMR097C,GO:0006412
YGR012W,GO:0019344
YMR135C,GO:0043328
YFR022W,GO:0015031
YGL195W,GO:0034198
YDR038C,GO:0006874
YLR148W,GO:0007032
YDR488C,GO:0007018
YLR141W,GO:0006361
YLR443W,GO:0031505
YHR137W,GO:0009074
YGR062C,GO:0051205
YPL139C,GO:0016575
YKL201C,GO:0006486
YBL016W,GO:0035556
YER112W,GO:0000387
YLR226W,GO:0032786
YJL223C,GO:0031505
YDL164C,GO:1903461
YAL061W,GO:0034079
YIL085C,GO:0000032
YPR031W,GO:0006357
YKL187C,GO:0031505
YFR024C-A,GO:0051017
YNL207W,GO:0030490
YOR271C,GO:1990542
YCR027C,GO:0007264
YJL020C,GO:0051666
YJL196C,GO:0034625
YCR057C,GO:0000028
YPL010W,GO:0006886
YKR044W,GO:0007029
YGL139W,GO:0009272
YDL079C,GO:0007165
YNL177C,GO:0042255
YJR053W,GO:0046578
YLR348C,GO:0071422
YHL036W,GO:0003333
YAL007C,GO:0006886
YFL033C,GO:0035556
YBR235W,GO:1902476
YGR234W,GO:0046210
YLR348C,GO:0035435
YDL145C,GO:0006891
YOL020W,GO:0003333
YKL062W,GO:0042594
YHR099W,GO:0006355
YHR135C,GO:0018105
YCR100C,GO:0006896
YFR021W,GO:0000422
YIL047C,GO:0016036
YFL027C,GO:0006888
YKR021W,GO:0015031
YER094C,GO:0010498
YGR110W,GO:0006654
YML068W,GO:0000209
YLR220W,GO:0006880
YPR013C,GO:0006357
YNL275W,GO:0050801
YNL090W,GO:0007163
YDL160C-A,GO:0000712
YGL093W,GO:1990758
YLR007W,GO:0000724
YJR006W,GO:0006271
YIL172C,GO:0005987
YPR143W,GO:0000470
YKL190W,GO:0006470
YBR083W,GO:0006357
YCR088W,GO:0030833
YHR210C,GO:0033499
YER048C,GO:0016558
YMR109W,GO:0030050
YDR315C,GO:0052746
YPR178W,GO:0000398
YNL012W,GO:0046475
YDR038C,GO:0034220
YMR022W,GO:0006511
YDR019C,GO:0019464
YDR341C,GO:0032543
YGL248W,GO:0046069
YDR146C,GO:0006357
